DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, comb, up_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.0140728152427" 
1, comb, up_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.0141289398578" 
1, comb, up_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.0177334272508" 
1, comb, up_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.0167570158842" 
1, comb, up_uncorrelated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.0597536149319" 
1, comb, up_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.00782145956103" 
1, comb, up_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.0209333147192" 
1, comb, up_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.121536152988" 
1, comb, up_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.175522344782" 
1, comb, up_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.0165796093318" 
1, comb, up_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.00470964670937" 
1, comb, up_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.00591114237214" 
1, comb, up_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.0055856719609" 
1, comb, up_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.019917872257" 
1, comb, up_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.00260715318764" 
1, comb, up_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.00697777156534" 
1, comb, up_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.0405120496285" 
1, comb, up_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.0585074471997" 
1, comb, up_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.00552653644282" 
1, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))" 
1, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))" 
1, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.20755648612976074" 
1, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.10434973239898682" 
1, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.14282014966011047" 
1, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.11518026888370514" 
1, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.12179990112781525" 
1, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.23467035591602325" 
1, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.27801400423049927" 
1, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.14218619465827942" 
1, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.19971424341201782" 
1, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.069185495376586914" 
1, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.034783244132995605" 
1, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.047606717795133591" 
1, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.038393422961235046" 
1, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.040599968284368515" 
1, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.078223451972007751" 
1, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.092671334743499756" 
1, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.04739539697766304" 
1, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.066571414470672607" 
1, mujets, down_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.109709383768" 
1, mujets, down_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.111119661872" 
1, mujets, down_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.249131131369" 
1, mujets, down_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.117331381663" 
1, mujets, down_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.223704514779" 
1, mujets, down_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.133448410043" 
1, mujets, down_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.165176644025" 
1, mujets, down_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.100732857557" 
1, mujets, down_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.0916655236937" 
1, mujets, down_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.0365697960085" 
1, mujets, down_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.037039887364" 
1, mujets, down_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.0830437105074" 
1, mujets, down_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.0391104586391" 
1, mujets, down_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.0745681717956" 
1, mujets, down_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.0444828045837" 
1, mujets, down_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.0550588821946" 
1, mujets, down_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.0335776212513" 
1, mujets, down_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.0305551744818" 
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.0529062097308" 
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.0303136122159" 
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.123391514826" 
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 300, 600, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.0803135158523" 
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.0708975741008" 
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.0508833666922" 
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.125683615492" 
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.172449037197" 
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.0498627959274" 
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.0176354031593" 
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.0101045371364" 
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.041130504839" 
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.0267711725501" 
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.0236325240607" 
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.0169611224745" 
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.0418945373764" 
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.0574830111923" 
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))-0.0166209321279" 
1, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.20755648612976074" 
1, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.10434973239898682" 
1, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.14282014966011047" 
1, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.11518026888370514" 
1, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.12179990112781525" 
1, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.23467035591602325" 
1, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.27801400423049927" 
1, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.14218619465827942" 
1, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.19971424341201782" 
1, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.069185495376586914" 
1, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.034783244132995605" 
1, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.047606717795133591" 
1, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.038393422961235046" 
1, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.040599968284368515" 
1, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.078223451972007751" 
1, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.092671334743499756" 
1, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.04739539697766304" 
1, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))+0.066571414470672607" 
1, mujets, up_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.109709383768" 
1, mujets, up_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.111119661872" 
1, mujets, up_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.249131131369" 
1, mujets, up_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.117331381663" 
1, mujets, up_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.223704514779" 
1, mujets, up_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.133448410043" 
1, mujets, up_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.165176644025" 
1, mujets, up_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.100732857557" 
1, mujets, up_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.0916655236937" 
1, mujets, up_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.0365697960085" 
1, mujets, up_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.037039887364" 
1, mujets, up_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.0830437105074" 
1, mujets, up_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.0391104586391" 
1, mujets, up_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.0745681717956" 
1, mujets, up_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.0444828045837" 
1, mujets, up_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.0550588821946" 
1, mujets, up_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.0335776212513" 
1, mujets, up_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.0305551744818" 
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.0529062097308" 
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.0303136122159" 
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.123391514826" 
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 300, 600, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.0803135158523" 
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.0708975741008" 
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.0508833666922" 
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.125683615492" 
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.172449037197" 
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.0498627959274" 
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.0176354031593" 
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.0101045371364" 
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.041130504839" 
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.0267711725501" 
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.0236325240607" 
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.0169611224745" 
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.0418945373764" 
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.0574830111923" 
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))+0.0166209321279" 
2, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))" 
2, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))" 
2, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.25397524237632751)" 
2, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.054318998008966446)" 
2, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.047563053667545319)" 
2, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.045734826475381851)" 
2, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.042294897139072418)" 
2, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.046356841921806335)" 
2, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.070297554135322571)" 
2, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.15536460280418396)" 
2, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.28909629583358765)" 
2, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.072564356029033661)" 
2, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.01551971398293972)" 
2, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.013589443638920784)" 
2, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.013067093677818775)" 
2, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.012084255926311016)" 
2, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.013244811445474625)" 
2, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.020085016265511513)" 
2, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.044389884918928146)" 
2, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.082598939538002014)" 
2, comb, down_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.0408681545112" 
2, comb, down_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.0426714201561" 
2, comb, down_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.0672496656015" 
2, comb, down_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.129972603688" 
2, comb, down_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.0455851162938" 
2, comb, down_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.0449628676243" 
2, comb, down_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.207275967219" 
2, comb, down_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.161857810393" 
2, comb, down_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.051074518672" 
2, comb, down_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.0116766151352" 
2, comb, down_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.0121918348071" 
2, comb, down_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.0192141909565" 
2, comb, down_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.0371350276741" 
