DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.092712901532649994" 
0, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.08694746345281601" 
0, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.08482871949672699" 
0, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.13743233680725098" 
0, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.040042717009782791" 
0, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.031703878194093704" 
0, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.018957022577524185" 
0, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.021558407694101334" 
0, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.030910816043615341" 
0, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.037085160613059998" 
0, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.034778986126184464" 
0, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.033931486308574677" 
0, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x))))+0.05497293546795845" 
0, mujets, up_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.0747123137804" 
0, mujets, up_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.0523181676177" 
0, mujets, up_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.0701849420716" 
0, mujets, up_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.0687547302902" 
0, mujets, up_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.088671162985" 
0, mujets, up_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.0428784872287" 
0, mujets, up_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.0931702629955" 
0, mujets, up_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.0875578776306" 
0, mujets, up_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.0732144252607" 
0, mujets, up_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.0298849246922" 
0, mujets, up_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.0209272677957" 
0, mujets, up_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.0280739772193" 
0, mujets, up_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.0275018900006" 
0, mujets, up_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.0354684652434" 
0, mujets, up_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.0171513957422" 
0, mujets, up_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.0372681060046" 
0, mujets, up_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.0350231531037" 
0, mujets, up_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.029285770918" 
0, mujets, up_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.0197436416466" 
0, mujets, up_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.0129456566367" 
0, mujets, up_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.0513218794209" 
0, mujets, up_uncorrelated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.0496860011893" 
0, mujets, up_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.0270759480994" 
0, mujets, up_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.0201863707167" 
0, mujets, up_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.0366151830523" 
0, mujets, up_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.105930473732" 
0, mujets, up_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.0303602860147" 
0, mujets, up_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.00789745684546" 
0, mujets, up_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.00517826273112" 
0, mujets, up_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.0205287524964" 
0, mujets, up_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.019874400859" 
0, mujets, up_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.010830379078" 
0, mujets, up_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.00807454822878" 
0, mujets, up_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.014646073206" 
0, mujets, up_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.0423721887638" 
0, mujets, up_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.863456*((1.+(0.104778*x))/(1.+(0.0891066*x)))+0.0121441143887" 
1, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))" 
1, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))" 
1, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))-0.13138172030448914" 
1, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))-0.047537073493003845" 
1, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))-0.042523112148046494" 
1, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))-0.039603501558303833" 
1, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))-0.038736648857593536" 
1, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))-0.058424338698387146" 
1, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))-0.048853971064090729" 
1, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))-0.1045214980840683" 
1, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))-0.1496242880821228" 
1, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))-0.043793909251689911" 
1, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))-0.015845691785216331" 
1, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))-0.014174371026456356" 
1, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))-0.013201166875660419" 
1, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))-0.012912215664982796" 
1, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))-0.019474780187010765" 
1, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))-0.016284657642245293" 
1, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))-0.034840498119592667" 
1, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))-0.049874760210514069" 
1, comb, down_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.036514122818" 
1, comb, down_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.0377478390559" 
1, comb, down_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.0451884501926" 
1, comb, down_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.0833148276062" 
1, comb, down_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.0533815684465" 
1, comb, down_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.0397493406558" 
1, comb, down_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.113858206702" 
1, comb, down_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.0808182935568" 
1, comb, down_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.0441632296345" 
1, comb, down_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.0121713736146" 
1, comb, down_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.0125826126882" 
1, comb, down_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.0150628175248" 
1, comb, down_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.0277716071807" 
1, comb, down_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.0177938568842" 
1, comb, down_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.0132497805449" 
1, comb, down_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.0379527383175" 
1, comb, down_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.026939428576" 
1, comb, down_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.014721077145" 
1, comb, down_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.0129323934191" 
1, comb, down_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.011980733796" 
1, comb, down_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.0185664874956" 
1, comb, down_uncorrelated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.0631140480613" 
1, comb, down_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.0237447152549" 
1, comb, down_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.0151064550502" 
1, comb, down_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.0655550547005" 
1, comb, down_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.125919938892" 
1, comb, down_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.0175892724275" 
1, comb, down_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.00431079780464" 
1, comb, down_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.00399357794701" 
1, comb, down_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.00618882886654" 
1, comb, down_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.0210380166323" 
1, comb, down_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.00791490495954" 
1, comb, down_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.005035485032" 
1, comb, down_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.0218516851008" 
1, comb, down_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.041973311688" 
1, comb, down_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))-0.00586309098023" 
1, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))+0.13138172030448914" 
1, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))+0.047537073493003845" 
1, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))+0.042523112148046494" 
1, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))+0.039603501558303833" 
1, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))+0.038736648857593536" 
1, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))+0.058424338698387146" 
1, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))+0.048853971064090729" 
1, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))+0.1045214980840683" 
1, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))+0.1496242880821228" 
1, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))+0.043793909251689911" 
1, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))+0.015845691785216331" 
1, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))+0.014174371026456356" 
1, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))+0.013201166875660419" 
1, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))+0.012912215664982796" 
1, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))+0.019474780187010765" 
1, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))+0.016284657642245293" 
1, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))+0.034840498119592667" 
1, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.650936*((1.+(0.223172*x))/(1.+(0.145165*x))))+0.049874760210514069" 
1, comb, up_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.036514122818" 
1, comb, up_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.0377478390559" 
1, comb, up_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.0451884501926" 
1, comb, up_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.0833148276062" 
1, comb, up_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.0533815684465" 
1, comb, up_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.0397493406558" 
1, comb, up_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.113858206702" 
1, comb, up_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.0808182935568" 
1, comb, up_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.0441632296345" 
1, comb, up_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.0121713736146" 
1, comb, up_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.0125826126882" 
1, comb, up_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.0150628175248" 
1, comb, up_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.0277716071807" 
1, comb, up_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.0177938568842" 
1, comb, up_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.0132497805449" 
1, comb, up_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.0379527383175" 
1, comb, up_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.026939428576" 
1, comb, up_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.014721077145" 
1, comb, up_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.0129323934191" 
1, comb, up_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.011980733796" 
1, comb, up_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.0185664874956" 
1, comb, up_uncorrelated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.0631140480613" 
1, comb, up_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.0237447152549" 
1, comb, up_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.0151064550502" 
1, comb, up_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.0655550547005" 
1, comb, up_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.125919938892" 
1, comb, up_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.0175892724275" 
1, comb, up_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.00431079780464" 
1, comb, up_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.00399357794701" 
1, comb, up_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.00618882886654" 
1, comb, up_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.0210380166323" 
1, comb, up_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.00791490495954" 
1, comb, up_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.005035485032" 
1, comb, up_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.0218516851008" 
1, comb, up_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.041973311688" 
1, comb, up_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.650936*((1.+(0.223172*x))/(1.+(0.145165*x)))+0.00586309098023" 
1, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.219013*((1.+(1.59691*x))/(1.+(0.343503*x)))" 
1, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.219013*((1.+(1.59691*x))/(1.+(0.343503*x)))" 
1, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.13922411203384399" 
1, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.089888900518417358" 
1, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.11380764842033386" 
1, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.10816073417663574" 
1, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.1618979275226593" 
1, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.14713433384895325" 
1, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.12043447047472" 
1, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.12478215247392654" 
1, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.15648660063743591" 
1, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.046408038586378098" 
1, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.029962968081235886" 
1, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.037935882806777954" 
1, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.036053579300642014" 
1, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.219013*((1.+(1.59691*x))/(1.+(0.343503*x))))-0.053965974599123001" 
